age,income,loan_amount,credit_score,employment_years,existing_debt,num_credit_lines,default
21,90112.25,15445.5,703.0,15.6,13472.33,9,0
49,59179.09,9488.52,731.0,4.8,11351.81,2,0
54,71532.95,32845.49,766.0,6.5,8620.03,3,0
33,84902.49,13734.59,622.0,11.5,1137.52,1,0
21,54269.39,20099.67,623.0,9.6,8226.91,8,0
54,51958.73,28619.14,811.0,1.2,17625.35,2,0
49,64441.77,6226.01,698.0,0.3,0.0,7,0
33,68000.38,1000.0,643.0,13.0,11403.7,7,0
49,27020.5,18920.11,690.0,20.0,16365.84,11,0
59,60914.51,20426.62,615.0,4.2,16665.97,3,0
44,54986.37,11687.23,674.0,11.0,2599.47,2,0
46,39209.62,5749.97,673.0,1.3,4730.58,3,0
37,53603.79,17478.55,717.0,0.6,8605.54,12,0
27,31693.5,14810.03,571.0,3.5,10723.08,8,0
33,24781.45,17577.61,678.0,8.3,15690.36,12,0
25,56336.96,5936.35,557.0,5.3,6793.18,9,0
46,73041.54,17598.36,800.0,5.1,13673.83,11,0
23,48054.19,21556.28,616.0,0.1,0.0,8,0
27,35785.41,2952.9,518.0,1.9,6404.06,11,0
59,38894.02,26683.33,850.0,14.0,13668.14,2,0
21,65978.89,17035.94,608.0,0.7,13000.98,12,0
37,88347.7,21807.56,658.0,6.5,2250.45,13,0
63,70409.12,4768.55,514.0,7.1,14159.02,9,0
45,81015.84,20460.68,646.0,6.6,0.0,6,0
23,34047.53,1842.87,784.0,22.7,15178.67,12,0
35,53521.4,7414.03,706.0,2.6,6774.0,2,0
49,75373.82,17106.94,514.0,5.7,5292.0,9,0
63,27016.45,12792.4,589.0,1.1,6211.61,5,0
52,41832.54,15219.98,723.0,2.6,10274.24,6,0
46,73840.38,30419.09,701.0,3.4,20482.24,1,0
36,60168.52,15094.51,611.0,1.2,15308.61,12,1
45,35697.78,20677.61,682.0,11.9,1116.96,13,0
48,22383.57,14465.87,554.0,6.3,1752.16,14,0
29,81746.3,14228.92,545.0,1.7,0.0,2,0
21,15000.0,7173.86,451.0,0.7,9853.21,1,1
49,67647.9,17944.98,724.0,1.7,6982.77,4,0
42,44339.11,35283.84,642.0,4.9,11764.25,2,0
36,75941.37,15702.9,650.0,8.8,4994.04,13,0
61,34157.03,12863.94,404.0,3.5,5621.06,1,0
64,107295.98,24121.12,646.0,0.5,0.0,3,0
61,63045.98,23182.42,694.0,1.4,14620.1,4,0
27,66341.38,18512.46,483.0,2.1,4388.27,4,0
34,39539.06,12533.05,654.0,5.1,2986.33,3,0
49,52332.39,24155.42,645.0,1.4,13799.43,2,0
39,52851.02,15967.44,613.0,1.3,0.0,12,0
39,90921.37,22310.08,755.0,1.7,11298.17,8,0
22,63011.54,8445.62,735.0,4.5,3391.16,10,0
61,65876.59,10306.32,850.0,3.4,7304.47,13,0
35,65652.98,15775.04,553.0,9.2,0.0,11,0
23,67572.22,5118.34,684.0,6.0,11465.12,2,0
31,27210.93,12040.79,770.0,5.5,20300.18,5,0
50,95985.36,4763.69,595.0,0.8,421.95,7,0
60,37450.23,2641.98,785.0,0.3,14930.01,9,0
38,54231.91,34487.94,679.0,3.6,7716.16,12,0
22,85629.66,10128.2,510.0,0.4,11207.62,3,0
52,93692.51,10831.74,547.0,2.3,919.79,1,0
28,71119.08,15641.75,604.0,0.1,1807.9,9,0
42,44906.11,6506.1,643.0,1.0,8524.76,1,0
26,57554.69,10986.66,749.0,0.6,6701.48,8,0
32,58339.35,29675.27,643.0,8.1,8894.42,2,0
60,59047.81,17864.8,746.0,2.1,0.0,7,0
56,30398.94,22888.65,659.0,0.4,11662.54,12,1
35,80202.19,27588.74,651.0,1.5,10330.14,3,0
48,57691.78,16685.2,627.0,5.7,14635.42,6,0
38,40555.62,13230.04,729.0,6.8,9899.08,6,0
22,45032.14,3529.16,660.0,0.6,21534.17,4,0
33,60397.0,11936.85,591.0,7.5,20045.44,8,0
35,26941.87,13700.02,677.0,2.3,8103.29,12,0
40,72568.7,8541.78,613.0,5.7,7866.29,12,0
49,59694.61,27361.8,609.0,5.6,3019.56,5,0
62,86313.79,23818.36,745.0,7.9,0.0,7,0
49,56551.67,22884.34,637.0,6.0,6632.89,13,0
23,33294.64,14070.38,821.0,0.2,4136.42,5,0
39,31043.94,6735.75,709.0,3.7,3287.47,13,0
23,47185.89,25624.01,589.0,0.9,10108.32,12,0
34,49301.9,17682.89,583.0,17.5,0.0,4,0
60,43654.77,21184.66,551.0,1.5,904.99,6,0
24,57569.61,19953.98,698.0,2.7,0.0,3,0
31,43147.13,17485.02,581.0,1.1,0.0,6,0
51,60084.12,30996.93,469.0,0.7,4376.66,6,0
63,44587.03,9740.85,518.0,4.6,12848.46,11,0
52,67634.07,12528.56,562.0,3.4,19596.79,11,0
47,48798.02,28129.27,677.0,2.3,0.0,6,0
50,79924.13,15656.51,643.0,0.4,13262.62,14,0
63,68045.89,13992.53,725.0,6.7,2220.21,14,0
22,58871.71,12975.94,577.0,0.0,8980.08,11,0
29,50846.45,20434.42,624.0,3.1,11460.74,3,0
48,24619.81,13165.72,790.0,5.0,16433.12,13,0
51,83270.99,12267.57,623.0,2.8,22375.55,8,0
54,41384.46,20302.52,668.0,0.7,14255.77,4,1
35,56814.64,15746.06,597.0,7.5,5150.07,11,0
45,61876.09,6924.42,632.0,2.0,0.0,2,0
56,51329.77,15256.13,688.0,0.7,9394.37,7,0
28,82092.02,26156.25,703.0,4.0,11875.28,11,0
29,30572.58,21122.45,659.0,0.1,1071.05,8,0
57,89678.7,27143.84,629.0,2.0,12654.45,11,0
59,68431.15,9149.6,660.0,6.9,5432.66,4,0
52,50071.59,23561.84,591.0,12.2,1217.14,6,0
37,50295.4,9811.87,633.0,4.5,8820.98,8,0
55,15000.0,5140.86,677.0,1.2,2584.4,5,0
57,38035.34,8575.49,729.0,1.2,1062.82,9,0
39,47921.92,16051.28,577.0,4.6,9722.33,6,0
64,58522.1,23223.61,636.0,2.6,10491.91,6,0
49,80191.62,17483.33,570.0,1.0,5808.0,12,0
27,95750.91,13773.75,614.0,7.7,9648.22,13,0
48,60445.34,6742.31,730.0,1.1,14849.95,2,0
29,59112.19,20642.65,607.0,1.9,12992.97,7,0
48,45192.96,22708.98,642.0,0.3,3043.23,9,0
26,20698.0,17386.27,551.0,6.0,8167.66,5,0
49,42884.27,6581.45,605.0,1.6,3806.06,14,0
37,50889.98,21469.67,526.0,1.3,0.0,5,0
36,74507.89,24817.96,672.0,1.8,11856.08,12,0
43,65390.29,27264.13,679.0,10.4,14016.11,13,0
51,59430.9,11498.42,677.0,3.6,5155.36,11,0
23,43384.0,18490.44,682.0,0.9,9408.93,5,0
41,15357.67,10723.75,677.0,7.4,17283.08,1,1
46,16564.88,7621.11,528.0,1.2,14149.94,5,1
56,21725.27,27665.63,587.0,2.7,4482.15,10,1
62,49159.87,19516.54,471.0,4.2,7522.15,8,1
57,74880.89,25341.98,613.0,4.4,3751.37,3,0
42,74341.31,5201.4,580.0,0.4,9375.16,9,0
62,70874.32,17307.35,647.0,9.1,8242.8,9,0
32,44698.09,19066.39,847.0,3.3,1082.69,6,0
62,77885.26,8342.57,713.0,22.7,5264.33,4,0
33,36378.59,26902.71,772.0,6.3,0.0,4,0
31,72067.87,13035.84,716.0,24.5,1766.74,11,0
36,21508.47,18629.08,642.0,3.0,10476.43,1,1
28,31457.76,10597.93,649.0,0.8,8859.63,14,0
60,88052.3,5444.74,719.0,6.5,13681.05,10,0
60,50923.31,22304.48,670.0,7.5,8316.36,5,1
22,41380.6,18032.57,627.0,9.6,6822.98,5,0
50,77055.17,16898.01,764.0,1.8,19147.42,5,0
50,79347.43,12774.65,686.0,3.6,5964.38,12,0
32,46334.38,17814.64,536.0,9.7,5689.02,1,1
30,60569.27,25129.9,636.0,10.0,8297.65,1,0
64,57738.15,9529.52,654.0,0.1,3333.19,10,0
31,15000.0,19482.18,618.0,5.6,9542.32,12,1
35,27082.8,16619.92,619.0,4.6,3653.78,2,1
36,73845.09,13524.68,617.0,0.4,5412.1,1,0
37,38347.92,1835.55,507.0,13.3,3528.23,13,0
46,65596.76,14904.06,493.0,2.9,0.0,8,0
22,60260.81,20381.51,598.0,5.6,0.0,12,0
32,79308.66,17591.78,618.0,10.7,0.0,12,0
46,27724.17,3490.61,543.0,0.7,14846.54,4,0
43,62884.12,24976.44,568.0,9.7,8450.85,6,0
38,53691.71,28183.36,630.0,6.4,5119.12,8,0
52,39204.51,14124.02,732.0,9.2,1762.44,14,0
58,39064.07,33488.61,727.0,3.4,15566.38,5,1
23,59549.62,8363.6,730.0,0.2,4149.92,6,0
58,67593.4,4823.21,569.0,5.6,2929.37,4,0
23,56271.93,6881.43,632.0,2.3,0.0,6,0
50,56894.29,16961.11,749.0,2.6,0.0,6,0
21,45030.11,1000.0,509.0,2.9,10768.3,3,0
50,46356.28,12512.7,613.0,3.4,18117.96,4,1
52,39150.59,38476.4,668.0,5.4,9778.46,6,1
48,44627.97,2969.4,514.0,6.5,9699.01,8,0
41,66893.51,10623.12,684.0,7.5,18778.49,13,0
33,69128.11,6711.45,774.0,5.6,11005.08,14,0
47,29482.49,12721.46,748.0,8.1,7953.52,14,0
56,37071.27,12214.74,636.0,0.7,11356.93,7,0
27,40792.04,9643.51,715.0,9.1,13417.31,4,0
42,53719.26,13749.56,513.0,2.4,11056.9,14,0
30,21336.94,20065.64,672.0,3.8,5086.33,3,0
59,37421.86,26082.77,626.0,2.8,10439.04,11,0
35,27288.37,12724.6,638.0,3.2,3842.27,8,0
35,63009.64,15046.28,658.0,1.7,7813.89,6,1
24,54406.5,18706.05,681.0,0.9,10383.57,12,0
52,45749.05,5113.77,534.0,0.6,19032.87,8,0
43,33734.45,13778.79,572.0,3.0,10632.09,9,0
26,46058.07,10955.76,629.0,0.7,8098.46,9,0
44,43706.16,22615.46,508.0,1.4,5597.22,10,0
40,87693.33,29014.6,661.0,0.7,4495.96,11,0
57,74940.39,8783.5,717.0,0.6,5679.53,9,0
40,41185.84,25239.92,761.0,10.7,8241.23,10,0
32,58303.91,3333.02,658.0,5.6,13494.99,1,0
53,73884.17,16605.39,801.0,12.9,353.94,12,0
48,41179.72,17079.97,647.0,5.2,12596.66,14,0
28,26657.79,3128.68,549.0,9.3,4608.51,3,0
21,19062.83,8372.59,646.0,4.1,3793.74,9,0
57,80445.34,7594.23,634.0,3.1,11064.22,4,0
42,51178.75,4508.81,691.0,3.8,5749.49,10,0
26,60826.5,1000.0,672.0,1.9,10858.59,12,0
41,43515.25,13342.0,666.0,5.4,10328.61,2,0
52,29642.02,14305.81,727.0,11.4,12834.73,1,0
55,33373.98,14243.0,616.0,7.6,15910.41,14,1
35,28179.3,21125.65,693.0,3.1,0.0,5,0
25,71999.89,1000.0,672.0,15.4,9226.64,14,0
26,84851.22,11951.6,659.0,21.1,3561.43,4,0
45,55744.88,35479.82,645.0,3.4,10508.2,5,0
60,24644.02,22094.05,548.0,10.0,0.0,11,0
49,64931.68,22139.71,630.0,0.0,8306.13,5,0
27,80299.69,6867.24,635.0,0.3,0.0,8,0
60,74433.34,13432.77,592.0,0.1,8260.78,6,0
33,54417.38,1000.0,541.0,7.4,8033.52,3,0
58,50310.36,19683.86,605.0,0.4,3964.7,9,0
38,54256.67,26202.39,612.0,0.1,5636.75,8,1
22,79504.98,3401.62,543.0,0.8,5780.95,9,0
28,70207.31,5728.93,543.0,1.8,0.0,4,0
31,47284.86,14743.78,483.0,3.1,221.29,13,0
53,46781.69,16226.35,674.0,0.3,9128.88,8,0
58,45366.1,10666.2,728.0,3.5,14408.88,11,0
47,33707.35,8477.04,651.0,1.4,12720.49,3,0
40,82036.76,8562.74,618.0,1.6,0.0,5,0
32,39243.53,14607.75,539.0,8.6,15440.11,14,1
63,64805.52,19689.1,474.0,21.7,15806.11,7,0
51,41771.45,14605.58,647.0,3.1,3518.0,1,0
47,45455.52,13841.12,699.0,1.9,3633.55,14,0
52,52722.38,1000.0,583.0,13.4,4893.93,1,0
30,65904.85,21936.47,734.0,3.5,9990.46,3,0
23,49815.52,14588.88,595.0,6.6,6179.27,4,0
47,32215.9,11506.99,737.0,2.7,10334.69,1,0
55,55381.63,17041.11,588.0,1.1,186.26,8,0
51,39666.56,8249.52,437.0,5.3,1569.46,2,0
35,85876.77,11673.13,700.0,5.5,2746.42,11,0
36,49801.11,15860.7,576.0,3.1,3098.93,5,0
33,41640.61,9571.56,527.0,1.6,10564.26,13,0
55,94496.02,1834.6,689.0,8.9,9474.54,14,0
31,69777.79,1000.0,579.0,1.6,11950.08,6,0
41,37064.52,18565.86,537.0,5.4,14489.92,11,0
31,39181.72,14751.13,755.0,2.4,10366.17,6,0
50,64483.66,14468.24,634.0,3.2,0.0,6,0
55,55869.53,5705.58,535.0,1.2,5492.88,11,0
42,72803.51,14835.61,613.0,5.2,6302.53,1,0
58,41746.47,11796.36,821.0,1.3,9547.16,3,0
51,69022.18,10199.5,659.0,3.3,2338.71,3,0
34,15000.0,14399.59,599.0,2.0,16879.9,8,1
44,51911.16,17371.45,690.0,16.6,5591.93,6,0
52,42656.42,28999.22,614.0,20.1,6015.29,2,0
56,45899.07,19522.35,609.0,7.0,6826.58,13,0
52,52942.51,21860.5,597.0,20.7,4907.08,14,0
35,77770.07,23837.24,718.0,0.6,0.0,1,0
63,31919.2,8887.82,666.0,24.3,15446.51,4,0
55,15000.0,12432.92,764.0,0.5,4191.72,1,0
23,34238.93,7760.72,675.0,2.7,11779.02,5,0
36,75448.72,9545.42,772.0,1.4,5447.77,12,0
25,22100.17,11574.06,702.0,15.4,4225.23,11,0
41,43561.05,9354.76,629.0,5.1,530.24,8,0
30,71791.55,16792.82,639.0,4.5,0.0,10,0
39,53831.43,18462.75,796.0,29.8,5327.99,2,0
45,77574.13,4550.86,754.0,4.7,5073.79,8,0
24,15000.0,12503.35,774.0,5.2,16617.34,13,1
49,48567.82,12590.95,569.0,0.2,8430.69,8,0
39,81743.54,3220.75,500.0,9.8,14849.24,6,0
63,32462.37,8870.84,583.0,17.5,0.0,8,0
22,75696.2,21987.62,663.0,16.1,8311.08,13,0
30,50286.19,21884.62,598.0,1.2,11304.23,2,0
63,63682.59,1966.48,652.0,1.3,8673.49,7,0
45,80293.14,18777.03,614.0,2.3,8900.92,12,0
40,63596.72,3237.7,509.0,1.9,6503.36,8,0
39,43175.01,11788.14,684.0,1.8,833.98,4,0
43,66241.26,14221.45,652.0,4.6,0.0,14,0
44,41764.0,21022.2,756.0,8.2,12240.03,9,0
31,60467.34,13603.3,663.0,13.8,4036.3,11,0
54,29963.14,6889.1,713.0,0.4,5441.97,6,0
48,55581.89,5528.47,584.0,1.6,4035.06,12,0
25,78785.86,16343.91,678.0,1.5,2639.39,3,0
25,49024.61,9929.6,715.0,2.2,0.0,13,0
41,76873.81,11730.45,695.0,2.8,17216.26,4,0
32,116868.59,22763.72,632.0,2.5,0.0,12,0
24,54421.05,18479.18,678.0,15.2,12127.2,4,0
62,67283.84,27695.17,700.0,2.9,14533.23,1,0
40,64537.25,6854.42,746.0,4.0,8848.7,14,0
58,59502.07,9326.47,605.0,6.9,6950.12,13,0
45,70757.92,16469.5,561.0,6.5,9397.51,10,0
34,50038.1,29550.38,583.0,4.4,5605.43,1,0
31,41749.12,8641.08,662.0,9.9,13895.75,1,0
52,24473.54,15307.29,650.0,4.9,14717.06,4,0
31,48144.83,25569.84,700.0,10.4,11254.15,1,0
38,73028.68,15399.37,716.0,1.8,0.0,14,0
47,36204.06,23160.03,499.0,0.7,12050.59,6,0
38,59933.56,30659.92,612.0,8.6,15700.63,14,0
43,52537.8,17360.99,667.0,2.4,11649.35,2,0
31,42585.64,18667.84,739.0,5.3,13910.71,1,0
41,17939.19,20943.56,646.0,6.7,3623.94,7,0
64,82257.09,7765.03,759.0,2.0,5155.1,6,0
25,65343.81,3147.47,694.0,3.5,15861.88,1,0
43,108305.76,16267.62,680.0,11.3,11994.49,12,0
61,76588.26,9998.96,641.0,10.6,6516.67,13,0
45,81810.88,23422.07,648.0,6.9,6368.44,14,0
61,20012.93,17514.38,676.0,7.2,8116.41,10,0
30,19663.29,23286.49,634.0,11.4,6210.91,12,1
42,55846.24,5386.81,739.0,6.7,8033.8,9,0
39,32037.69,23012.29,720.0,2.1,26859.57,6,1
21,41374.26,1000.0,746.0,0.6,3777.49,2,0
27,105525.28,6043.12,567.0,2.7,0.0,7,0
24,78797.52,20057.91,564.0,0.5,4024.47,3,0
21,36286.89,10979.51,689.0,0.6,11326.28,14,0
35,15000.0,11749.59,644.0,15.0,11611.0,7,1
60,34601.25,15857.87,671.0,5.6,1545.8,14,0
32,43856.11,26375.64,561.0,9.5,5740.22,9,0
42,48574.73,1000.0,533.0,5.1,13194.74,5,0
42,29419.07,24989.65,669.0,2.7,7355.08,1,0
37,77597.01,25459.68,589.0,0.1,1855.56,5,0
49,40770.78,10965.01,707.0,15.6,3117.49,8,0
34,67971.55,9440.92,601.0,0.4,16447.99,8,0
40,56077.75,14056.23,579.0,4.7,5278.17,3,0
53,73769.54,9270.63,469.0,0.5,8316.09,4,1
63,50241.59,17758.21,750.0,1.7,0.0,12,0
35,36500.27,18800.1,706.0,1.0,6577.86,8,0
32,43028.26,2568.72,530.0,4.0,24943.87,8,1
60,43310.3,7637.15,490.0,10.9,18736.24,7,0
40,96291.01,5518.89,602.0,5.0,9525.16,6,0
50,56530.11,16717.5,726.0,5.5,17691.1,4,0
58,55092.66,21978.66,608.0,12.0,11620.65,10,0
23,72640.53,6412.52,633.0,6.9,21955.36,13,0
48,54998.6,21922.21,729.0,10.0,12002.25,9,0
46,77433.53,7601.6,571.0,2.7,16039.91,2,0
50,47558.44,20748.98,595.0,10.0,0.0,2,0
33,45527.2,12730.15,668.0,5.2,10316.63,1,0
33,35394.53,11466.39,628.0,0.7,4320.51,11,0
22,92000.95,24139.6,580.0,0.2,11366.27,12,0
57,53603.5,29301.53,707.0,1.4,11136.06,3,0
58,31519.15,1000.0,691.0,2.4,16302.4,3,0
22,58936.54,19795.49,717.0,9.1,14268.75,4,0
56,41998.92,16418.67,638.0,6.8,0.0,3,0
46,47207.98,20263.06,509.0,15.5,0.0,10,0
31,61215.07,3491.89,651.0,4.1,6769.45,6,0
28,85419.7,6325.43,556.0,6.9,12505.62,9,0
64,57031.71,9628.56,488.0,1.6,11805.02,8,0
60,40779.26,16704.53,628.0,5.7,8403.07,6,1
63,44901.7,9138.77,658.0,6.1,11685.11,8,0
42,68128.94,12415.82,778.0,9.4,12934.17,8,0
40,15833.18,21644.22,554.0,3.8,8409.43,10,1
28,34146.35,31390.51,704.0,5.2,11730.0,6,0
49,59252.92,21073.6,522.0,1.1,12259.95,2,1
60,20866.61,21875.16,752.0,6.7,7790.67,5,0
46,48749.64,13545.19,594.0,9.1,16876.15,4,0
50,45434.7,7875.17,623.0,4.5,809.18,12,0
37,72548.97,12392.34,624.0,0.6,17902.63,6,0
40,49994.35,14536.78,711.0,1.9,14270.69,2,0
36,78733.83,5718.9,534.0,3.2,20955.69,4,0
63,56577.46,21520.97,636.0,5.7,0.0,13,0
27,90529.02,27155.6,599.0,1.9,5892.32,8,0
36,27250.22,15979.38,826.0,9.2,10893.56,14,1
47,87342.54,23672.59,563.0,2.3,9548.91,1,0
43,46777.46,24667.46,443.0,0.2,5408.1,3,1
44,84478.99,6722.8,786.0,7.9,9841.55,4,0
29,78704.69,1097.55,689.0,5.2,15475.28,2,0
55,15000.0,11007.87,587.0,8.1,8845.9,12,0
40,64583.36,15767.06,647.0,2.1,0.0,2,0
57,74952.4,5430.95,586.0,0.1,20328.76,6,0
62,81571.85,26377.79,493.0,0.4,2246.92,6,0
37,31467.26,30590.41,637.0,0.6,691.9,3,0
51,66806.86,16433.58,636.0,8.2,3647.07,8,0
28,58901.47,7145.62,677.0,1.8,4311.31,12,0
35,63628.18,18890.36,572.0,30.8,9653.77,3,0
51,74978.73,7120.48,588.0,7.1,23659.65,2,0
50,78134.2,24144.75,620.0,4.6,2629.88,5,0
40,41885.14,13148.55,572.0,20.6,14565.73,13,0
59,60308.39,20818.02,741.0,1.9,19706.34,7,0
32,55822.71,22215.18,718.0,0.9,5457.42,1,0
37,50212.95,19303.66,609.0,6.7,7402.14,2,0
62,52124.5,29282.25,693.0,1.6,9832.54,2,0
50,58919.74,16426.18,551.0,16.2,5261.41,8,0
49,42960.37,10974.44,613.0,22.1,0.0,10,0
39,72660.74,1000.0,767.0,13.0,16113.57,6,0
31,80386.17,1000.0,702.0,14.5,8948.79,14,0
54,38588.47,20216.3,673.0,4.8,4614.16,13,0
27,81366.6,13529.25,621.0,5.9,7738.05,13,0
64,38626.13,8476.83,647.0,0.5,6105.2,13,0
54,72955.74,6088.76,533.0,7.2,11554.84,4,0
40,81329.58,20927.63,624.0,1.1,2604.99,4,0
58,53109.79,7131.72,680.0,9.2,5734.88,5,0
44,38790.05,28045.29,648.0,16.3,8866.82,3,1
30,43226.34,33807.89,648.0,1.2,0.0,12,0
52,62237.14,7799.71,598.0,0.4,6524.54,14,0
35,94293.09,20358.6,577.0,3.3,3874.92,4,0
57,21145.34,18520.17,570.0,7.8,11650.69,12,0
40,57004.84,7098.81,630.0,7.4,9482.08,4,0
23,53238.56,7144.1,709.0,6.0,15610.59,7,0
57,45869.56,14019.27,581.0,8.6,0.0,7,0
60,53384.36,5892.88,653.0,1.0,4298.52,1,0
28,44156.06,23730.06,651.0,5.3,9173.29,12,0
60,79863.11,13031.12,724.0,4.7,15751.96,3,0
64,81849.88,6034.97,651.0,0.8,1362.07,9,0
43,56762.71,14288.09,531.0,2.7,3178.62,6,0
60,52177.1,18731.39,820.0,9.6,15887.73,6,0
31,45139.27,9204.42,728.0,17.8,21824.51,4,0
28,56805.63,1000.0,689.0,5.5,18235.63,10,0
49,91956.62,16010.94,604.0,12.8,18294.62,9,0
50,52925.32,5264.0,624.0,0.7,10586.71,14,0
30,38211.35,8650.01,536.0,18.5,8794.43,12,0
59,47044.76,18752.84,623.0,0.2,19410.55,3,0
48,70069.4,10296.81,664.0,3.7,6044.22,8,0
56,40645.27,13871.11,648.0,1.7,1937.94,13,0
33,54325.88,26624.41,790.0,8.4,9700.3,6,0
52,64457.66,12183.7,704.0,1.2,5835.92,12,0
56,42162.74,31170.53,728.0,0.1,3389.62,2,0
57,19711.89,20919.32,693.0,2.7,13103.77,3,1
46,33572.29,7549.01,663.0,0.3,6499.5,14,0
42,37824.67,11189.17,686.0,1.7,9107.27,1,0
24,50423.45,4898.86,491.0,5.2,11246.92,3,0
51,55885.99,20099.65,629.0,1.7,0.0,4,0
38,71474.03,25596.12,538.0,1.4,15436.2,14,0
58,30454.88,12132.85,556.0,0.8,21805.62,6,1
44,68565.74,1000.0,745.0,0.7,15684.0,10,0
43,47581.53,17883.76,564.0,3.7,0.0,14,0
42,19289.05,8104.14,544.0,5.7,9352.63,7,0
22,55271.47,9314.65,681.0,3.0,0.0,3,0
51,81325.35,17492.22,645.0,0.7,15162.27,14,0
31,72662.29,24855.87,686.0,5.2,15183.99,11,0
48,53474.59,20916.01,790.0,4.1,10235.66,13,0
52,77515.41,18436.01,696.0,2.4,0.0,7,0
25,58844.45,13741.98,526.0,2.0,8062.33,13,0
58,74623.78,4436.51,725.0,1.0,1274.08,4,0
30,21767.95,17783.54,632.0,0.8,8831.93,1,0
60,30006.54,20741.84,663.0,2.1,7913.38,1,1
44,69580.72,10239.34,518.0,0.2,14255.7,8,0
55,85785.65,12069.09,690.0,2.9,7051.03,10,0
64,63345.91,23880.42,546.0,4.6,18035.61,7,0
43,45053.26,11860.2,693.0,14.2,10385.37,4,0
37,37989.68,12835.51,592.0,4.9,4849.25,1,0
21,48693.7,14292.8,708.0,4.9,7475.87,6,0
51,79272.74,20324.46,546.0,2.3,15725.34,11,0
51,48149.46,17346.65,525.0,0.7,16521.56,12,0
62,75955.22,16754.1,607.0,3.0,0.0,11,0
62,68051.46,27142.95,671.0,4.6,827.63,10,0
54,89278.52,11723.85,558.0,6.4,4236.39,7,0
29,59005.24,7395.73,666.0,8.7,16437.93,6,0
42,54008.07,23176.78,720.0,1.5,15545.22,12,0
33,76953.44,16847.45,544.0,1.4,14027.37,6,0
45,36294.74,10286.03,666.0,4.2,14812.62,8,0
38,46119.66,12121.08,693.0,4.2,18276.72,14,0
32,21399.91,4808.56,635.0,1.2,11358.46,6,0
60,29913.51,16853.44,643.0,4.4,14534.56,2,0
37,93467.44,3308.63,537.0,2.1,10592.1,7,0
35,68846.29,20456.22,685.0,5.1,14337.46,13,0
62,27585.97,10820.79,655.0,1.7,5092.17,10,0
35,78896.58,3847.75,662.0,4.5,2795.99,14,0
35,40926.05,23777.99,815.0,7.3,4044.47,13,0
59,67819.01,33051.16,633.0,19.6,6347.55,4,0
33,67520.27,18498.56,676.0,12.1,12893.44,11,0
37,88299.81,12716.63,753.0,3.5,17894.11,11,0
52,44245.4,7319.45,646.0,3.4,4369.08,3,0
29,40195.41,17094.68,593.0,2.9,23170.01,8,0
60,15000.0,20093.86,682.0,0.1,6664.62,10,1
40,52564.54,15055.15,595.0,0.9,8117.07,12,0
46,69506.6,22163.5,746.0,0.3,9719.24,12,0
47,72239.48,27111.12,691.0,6.0,4214.15,5,0
41,80047.99,4922.49,581.0,2.7,4999.23,4,0
38,60796.11,17352.39,550.0,0.3,6174.44,11,0
33,65095.62,1000.0,663.0,5.9,952.91,4,0
36,56362.41,8487.61,670.0,5.2,3081.89,5,0
29,69149.1,20758.91,550.0,6.4,7536.48,12,0
32,36315.15,14625.56,713.0,4.6,5561.07,4,0
64,26830.7,2112.81,703.0,0.9,4108.57,3,0
58,38425.24,23399.29,677.0,0.3,14151.17,4,0
39,59272.47,10654.13,711.0,8.5,0.0,10,0
27,28991.51,21807.1,571.0,1.2,11510.99,13,1
55,42335.12,19101.46,575.0,3.9,8905.91,13,0
38,42974.11,8334.98,629.0,3.3,9699.8,5,0
36,70636.42,21951.25,599.0,12.7,633.29,12,0
59,68201.91,17548.93,690.0,4.0,4669.41,2,0
24,56409.72,16400.38,714.0,4.3,10350.46,7,0
45,64021.3,11254.79,594.0,1.9,4755.86,14,0
52,64415.81,6178.21,581.0,15.9,0.0,14,0
60,47727.61,11650.56,718.0,4.7,6384.67,5,0
33,44150.01,11476.41,571.0,0.0,6854.02,9,0
37,85733.73,21812.95,627.0,4.1,12375.5,14,0
57,15000.0,1808.12,569.0,2.3,14815.08,6,0
26,40173.93,26765.72,603.0,0.2,8828.41,11,0
39,50924.35,27204.76,529.0,2.8,10621.04,1,0
33,66199.03,9871.97,753.0,7.4,14333.93,9,0
46,77710.13,26212.59,731.0,3.5,6872.44,5,0
34,92134.63,6955.34,585.0,5.1,11249.28,9,0
51,53165.79,24017.0,687.0,5.1,0.0,1,0
24,54505.29,8442.73,535.0,5.6,4624.75,14,0
59,62252.2,23267.5,700.0,2.5,18285.0,2,0
28,44377.58,3500.85,579.0,2.3,14146.04,3,0
45,31315.25,23662.82,747.0,0.0,13014.64,12,0
33,53074.99,25308.64,691.0,0.8,2682.83,5,0
52,69907.45,3243.42,621.0,15.1,0.0,14,0
58,50141.53,29058.08,617.0,9.2,2249.13,6,0
58,63268.71,23147.97,662.0,1.6,8619.64,5,0
48,17623.65,1000.0,576.0,2.6,11186.97,1,0
50,55368.09,11080.32,740.0,14.1,17504.26,4,0
23,46931.07,23300.81,674.0,1.4,770.35,6,0
48,29497.52,20784.89,727.0,3.8,4599.53,4,0
23,68144.25,15894.3,454.0,0.1,17796.22,4,0
54,91912.91,22423.72,651.0,4.8,0.0,5,0
36,74799.18,8007.77,670.0,13.3,9316.34,8,0
42,76074.98,15378.9,650.0,10.8,0.0,5,0
52,69249.54,8235.35,652.0,3.5,5914.51,7,0
